"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now we 're at the bottom of the heap """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP we ) ) ( VP ( VBP 're ) ( PP-LOC ( NP ( DT the ) ( NN bottom ) ) ( PP-LOC ( IN of ) ( NP ( NN the ) ( NN heap ) ) ) ) ) ) ) """""" ##","( S ( ADVP-TMP ( RB Now ) ) ( NP-SBJ ( PRP we ) ) ( VP ( VBP 're ) ( PP-LOC-PRD ( IN at ) ( NP ( NP ( DT the ) ( NN bottom ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN heap ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" At Quantum which is based in New York the trouble is magnified by the company 's heavy dependence on plastics """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NNP Quantum ) ) ) ( VP ( VBD is ) ( VBN based ) ( NP-LOC ( NNP New York ) ) ) ( NP-SBJ ( NP-HLN ( NNP the trouble ) ) ) ( VP ( VBN is ) ( VBN magnified ) ( NP-SBJ ( NP-HLN ( NNP the company ) ) ) ( NP-SBJ ( NP-HLN ( NNP 's ) ) ) ( NP-SBJ ( NP-HLN ( NNP heavy dependence ) ) ) ( NP-SBJ ( NP-HLN ( NNP on plastics ) ) ) ) ) ) """"""























































































","( S ( PP-LOC ( IN At ) ( NP ( NP ( NNP Quantum ) ) ( SBAR ( WHNP-3 ( WDT which ) ) ( S ( VP ( VBZ is ) ( VP ( VBN based ) ( PP-LOC-CLR ( IN in ) ( NP ( NNP New ) ( NNP York ) ) ) ) ) ) ) ) ) ( NP-SBJ-2 ( DT the ) ( NN trouble ) ) ( VP ( VBZ is ) ( VP ( VBN magnified ) ( PP ( IN by ) ( NP-LGS ( NP ( NP ( DT the ) ( NN company ) ( POS 's ) ) ( JJ heavy ) ( NN dependence ) ) ( PP ( IN on ) ( NP ( NNS plastics ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Quantum 's lot is mostly tied to polyethylene resin used to make garbage bags milk jugs housewares toys and meat packaging among other items """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Quantum's ) ( NN lot ) ) ( VP ( VBZ is ) ( ADVP-LOC ( RB mostly ) ) ( ADVP-LOC ( NN tied ) ) ( NP-DOBJ ( NN polyethylene ) ) ( NP-DOBJ ( NN resin ) ) ( NP-DOBJ ( VBN used ) ) ( NP-DOBJ ( NN to ) ) ( NP-DOBJ ( NN make ) ) ( NP-DOBJ ( NN garbage ) ) ( NP-DOBJ ( NN bags ) ) ( NP-DOBJ ( NN milk ) ) ( NP-DOBJ ( NN jugs ) ) ( NP-DOBJ ( NN housewares ) ) ( NP-DOBJ ( NN toys ) ) ( NP-DOBJ ( NN and ) ) ( NP-DOBJ ( NN meat ) ) ( NP-DOBJ ( NN packaging ) ) ( NP-DOBJ ( NNP among )","( S ( NP-SBJ-1 ( NP ( NNP Quantum ) ( POS 's ) ) ( NN lot ) ) ( VP ( VBZ is ) ( ADVP ( RB mostly ) ) ( VP ( VBN tied ) ( PP-CLR ( TO to ) ( NP ( NP ( NN polyethylene ) ( NN resin ) ) ( VP ( VBN used ) ( S-CLR ( VP ( TO to ) ( VP ( VB make ) ( NP ( NP ( NP ( NN garbage ) ( NNS bags ) ) ( NP ( NN milk ) ( NNS jugs ) ) ( NP ( NNS housewares ) ) ( NP ( NNS toys ) ) ( CC and ) ( NP ( NN meat ) ( NN packaging ) ) ) ( PP-LOC ( IN among ) ( NP ( JJ other ) ( NNS items ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In the U.S. polyethylene market Quantum has claimed the largest share about 20 % """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN In ) ( NN the ) ( NN U.S. ) ( NN polyethylene ) ( NN market ) ) ) ( VP ( VBD has ) ( VBN claimed ) ( NP-DO ( NP-HLN ( NN the ) ( NN largest ) ( NN share ) ) ) ( NP-PRD ( NP-HLN ( CD about ) ( CD 20 ) ( NN % ) ) ) ) ) """""" ##","( S ( PP-LOC ( IN In ) ( NP ( DT the ) ( NNP U.S. ) ( NN polyethylene ) ( NN market ) ) ) ( NP-SBJ ( NNP Quantum ) ) ( VP ( VBZ has ) ( VP ( VBN claimed ) ( NP ( NP ( DT the ) ( JJS largest ) ( NN share ) ) ( NP ( QP ( RB about ) ( CD 20 ) ) ( NN % ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But its competitors including Dow Chemical Co. Union Carbide Corp. and several oil giants have much broader business interests and so are better cushioned against price swings """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP But ) ) ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( S ( CC But ) ( NP-SBJ-1 ( NP ( PRP$ its ) ( NNS competitors ) ) ( PRN ( PP ( VBG including ) ( NP ( NP ( NNP Dow ) ( NNP Chemical ) ( NNP Co. ) ) ( NP ( NNP Union ) ( NNP Carbide ) ( NNP Corp. ) ) ( CC and ) ( NP ( JJ several ) ( NN oil ) ( NNS giants ) ) ) ) ) ) ( VP ( VP ( VBP have ) ( NP ( ADJP ( RB much ) ( JJR broader ) ) ( NN business ) ( NNS interests ) ) ) ( CC and ) ( RB so ) ( VP ( VBP are ) ( VP ( ADVP-MNR ( RBR better ) ) ( VBN cushioned ) ( PP ( IN against ) ( NP ( NN price ) ( NNS swings ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In recent months the price of polyethylene even more than that of other commodity plastics has taken a dive """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN In ) ( NN recent ) ( NN months ) ) ) ( VP ( VBD has ) ( VP ( VBN taken ) ( NP-HLN ( NN a ) ( NN dive ) ) ) ( PP-LOC ( IN even ) ( NP-HLN ( DT more ) ( NN than ) ( NN that ) ( NP-HLN ( DT of ) ( NN other ) ( NN commodity ) ( NN plastics ) ) ) ) ) ) ( PP-LOC ( IN has ) ) ) ) """"""















































































































","( S ( PP-TMP ( IN In ) ( NP ( JJ recent ) ( NNS months ) ) ) ( NP-SBJ ( NP ( DT the ) ( NN price ) ) ( PP ( IN of ) ( NP ( NN polyethylene ) ) ) ) ( ADVP ( ADVP ( RB even ) ( RBR more ) ) ( PP ( IN than ) ( NP ( NP ( DT that ) ) ( PP ( IN of ) ( NP ( JJ other ) ( NN commodity ) ( NNS plastics ) ) ) ) ) ) ( VP ( VBZ has ) ( VP ( VBN taken ) ( NP ( DT a ) ( NN dive ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Benchmark grades which still sold for as much as 50 cents a pound last spring have skidded to between 35 cents and 40 cents """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Benchmark ) ) ( VP ( VBD grades ) ( NP-SBJ ( NNP which ) ) ( ADVP-TMP ( RB still ) ) ( VP ( VBD sold ) ( NP-SBJ ( NNP as ) ) ( NP-SBJ ( NN much ) ) ( NP-SBJ ( NN 50 ) ) ( NP-SBJ ( NN cents ) ) ( NP-SBJ ( NN a ) ) ( NP-SBJ ( NN pound ) ) ) ( ADVP-TMP ( RB last ) ) ( NP-SBJ ( NNP spring ) ) ) ) ( NP-SBJ ( NNP have ) ) ( VP ( VBD skidded ) ( NP-SBJ ( NNP to ) ) ( NP-SBJ ( NN between ) ) ( NP-SBJ ( NN 35 ) ) ( NP-SBJ ( NN cents ) ) ( NP-SBJ ( NNP and ) ) ( NP-SBJ ( NN 40","( S ( NP-SBJ ( NP ( JJ Benchmark ) ( NNS grades ) ) ( SBAR ( WHNP-1 ( WDT which ) ) ( S ( ADVP-TMP ( RB still ) ) ( VP ( VBD sold ) ( PP-CLR ( IN for ) ( NP ( NP ( QP ( RB as ) ( JJ much ) ( IN as ) ( CD 50 ) ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN pound ) ) ) ) ( NP-TMP ( JJ last ) ( NN spring ) ) ) ) ) ) ( VP ( VBP have ) ( VP ( VBN skidded ) ( PP-DIR ( TO to ) ( NP ( IN between ) ( NP ( CD 35 ) ( NNS cents ) ) ( CC and ) ( NP ( CD 40 ) ( NNS cents ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Meanwhile the price of ethylene the chemical building block of polyethylene has n't dropped nearly so fast """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Meanwhile ) ) ( VP ( VBD the ) ( NN price ) ( NP-SBJ ( NN ethylene ) ) ( NP-SBJ ( NNP the ) ) ( NN chemical ) ( NN building ) ( NN block ) ( NP-SBJ ( NN polyethylene ) ) ) ( RB n't ) ( VP ( VBD dropped ) ( RB nearly ) ( RB so ) ( RB fast ) ) ) """""" ##","( S ( ADVP-TMP ( RB Meanwhile ) ) ( NP-SBJ ( NP ( DT the ) ( NN price ) ) ( PP ( IN of ) ( NP ( NP ( NN ethylene ) ) ( NP ( NP ( DT the ) ( JJ chemical ) ( NN building ) ( NN block ) ) ( PP ( IN of ) ( NP ( NN polyethylene ) ) ) ) ) ) ) ( VP ( VBZ has ) ( RB n't ) ( VP ( VBN dropped ) ( ADVP-MNR ( RB nearly ) ( RB so ) ( RB fast ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" That discrepancy hurts Quantum badly because its own plants cover only about half of its ethylene needs """""" >>> Output: """"""","( S ( NP-SBJ ( DT That ) ( NP-SBJ ( NN discrepancy ) ) ) ( VP ( VBZ hurts ) ( NP-SBJ ( NNP Quantum ) ) ( ADVP-PRD ( RB badly ) ) ( NP-SBJ ( NNP its ) ) ( NP-SBJ ( NN plants ) ) ( ADVP-TMP ( RB cover ) ) ( NP-SBJ ( DT only ) ( NN about ) ( CD half ) ) ( NP-SBJ ( NN its ) ) ( NP-SBJ ( NN ethylene ) ) ( NN needs ) ) ) ) """"""




































































































","( S ( NP-SBJ ( DT That ) ( NN discrepancy ) ) ( VP ( VBZ hurts ) ( NP ( NNP Quantum ) ) ( ADVP-MNR ( RB badly ) ) ( SBAR-PRP ( IN because ) ( S ( NP-SBJ ( PRP$ its ) ( JJ own ) ( NNS plants ) ) ( VP ( VBP cover ) ( NP ( NP ( QP ( RB only ) ( RB about ) ( NN half ) ) ) ( PP ( IN of ) ( NP ( PRP$ its ) ( NN ethylene ) ( NNS needs ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" By many accounts an early hint of a price rout in the making came at the start of this year """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-SBJ ( DT By ) ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( N","( S ( PP ( IN By ) ( NP ( JJ many ) ( NNS accounts ) ) ) ( NP-SBJ ( NP ( DT an ) ( JJ early ) ( NN hint ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( NN price ) ( NN rout ) ) ( PP-LOC ( IN in ) ( NP ( DT the ) ( NN making ) ) ) ) ) ) ( VP ( VBD came ) ( PP-TMP ( IN at ) ( NP ( NP ( DT the ) ( NN start ) ) ( PP ( IN of ) ( NP ( DT this ) ( NN year ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" China which had been putting in huge orders for polyethylene abruptly halted them """""" >>> Output: """"""","( S ( NP-SBJ ( NNP China ) ) ( VP ( VBD had ) ( VP ( VBN putting ) ( NP-DO ( NN in ) ) ( NP-SBJ ( NN huge ) ) ( NP-DO ( NN orders ) ) ( PP-LOC ( IN for ) ( NNP polyethylene ) ) ) ( ADVP-TMP ( RB abruptly ) ) ( VP ( VBD halted ) ) ) ) ) """""" ##","( S ( NP-SBJ ( NP ( NNP China ) ) ( SBAR ( WHNP-1 ( WDT which ) ) ( S ( VP ( VBD had ) ( VP ( VBN been ) ( VP ( VBG putting ) ( PRT ( RP in ) ) ( NP ( NP ( JJ huge ) ( NNS orders ) ) ( PP ( IN for ) ( NP ( NN polyethylene ) ) ) ) ) ) ) ) ) ) ( VP ( ADVP-MNR ( RB abruptly ) ) ( VBD halted ) ( NP ( PRP them ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" People were even hoarding bags he says """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-HLN ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( S ( S-TPC-1 ( NP-SBJ ( NNS People ) ) ( VP ( VBD were ) ( ADVP ( RB even ) ) ( VP ( VBG hoarding ) ( NP ( NNS bags ) ) ) ) ) ( NP-SBJ ( PRP he ) ) ( VP ( VBZ says ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now producers hope prices have hit bottom """""" >>> Output: """"""","( S ( NP-SBJ ( RB Now ) ) ( VP ( NP-SBJ ( NP ( NN producers ) ) ) ( VP ( VBP hope ) ( NP-SBJ ( NP ( NN prices ) ) ) ( VP ( VBP have ) ( VP ( VBN hit ) ( NP-SBJ ( NN bottom ) ) ) ) ) ) ) ) """""" ##","( S ( ADVP-TMP ( RB Now ) ) ( NP-SBJ ( NNS producers ) ) ( VP ( VBP hope ) ( SBAR ( S ( NP-SBJ ( NNS prices ) ) ( VP ( VBP have ) ( VP ( VBN hit ) ( NP ( NN bottom ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" They recently announced increases of a few cents a pound to take effect in the next several weeks """""" >>> Output: """"""","( S ( NP-SBJ ( PRP they ) ) ( VP ( VBD recently ) ( VP ( VBN announced ) ( NP-SBJ ( NP ( NN increases ) ( NP ( NN cents ) ( NP ( NN a ) ( NN pound ) ) ) ) ( NP ( NP ( NN a ) ( NN few ) ) ( NP ( NN cents ) ( NP ( NN a ) ( NN pound ) ) ) ) ) ) ( NP-SBJ ( NP ( NP ( NN a ) ( NN few ) ) ( NP ( NN cents ) ( NP ( NN a ) ( NN pound ) ) ) ) ) ) ( NP-SBJ ( NP ( NP ( NN a ) ( NN few ) ) ( NP ( NN cents ) ( NP ( NN a ) ( NN pound ) ) ) ) ) ) ( NP-SBJ ( NP ( NP ( NN a ) ( NN few ) ) ( NP ( NN cents ) ( NP ( NN a","( S ( NP-SBJ ( PRP They ) ) ( ADVP-TMP ( RB recently ) ) ( VP ( VBD announced ) ( NP ( NP ( NNS increases ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( JJ few ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN pound ) ) ) ) ( SBAR ( S ( VP ( TO to ) ( VP ( VB take ) ( NP ( NN effect ) ) ( PP-TMP ( IN in ) ( NP ( DT the ) ( JJ next ) ( JJ several ) ( NNS weeks ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" No one knows however whether the new posted prices will stick once producers and customers start to haggle """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN No ) ) ( NP-SBJ ( NN one ) ) ) ( VP ( VBD knows ) ) ( NP-SBJ ( NN however ) ) ( NP-SBJ ( NN whether ) ) ( NP-SBJ ( NN the ) ) ( NP-SBJ ( NN new ) ) ( NP-SBJ ( NN posted ) ) ( NP-SBJ ( NN prices ) ) ) ( VP ( VBD will ) ) ( VP ( VB stick ) ) ( NP-SBJ ( NN once ) ) ( NP-SBJ ( NN producers ) ) ( NP-SBJ ( NN and ) ) ( NP-SBJ ( NN customers ) ) ( NP-SBJ ( NN start ) ) ( NP-SBJ ( NN to ) ) ( NP-SBJ ( NN haggle ) ) ) ) """"""
































","( S ( NP-SBJ ( DT No ) ( NN one ) ) ( VP ( VBZ knows ) ( ADVP ( RB however ) ) ( SBAR ( IN whether ) ( S ( NP-SBJ ( DT the ) ( JJ new ) ( JJ posted ) ( NNS prices ) ) ( VP ( MD will ) ( VP ( VB stick ) ( SBAR-TMP ( IN once ) ( S ( NP-SBJ-1 ( NNS producers ) ( CC and ) ( NNS customers ) ) ( VP ( VBP start ) ( S ( VP ( TO to ) ( VP ( VB haggle ) ) ) ) ) ) ) ) ) ) ) ) )"
