"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now we 're at the bottom of the heap """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Now ) ) ( VP ( VBD we ) ( ADVP-TMP ( RB 're ) ) ) ) ( NP-SBJ ( PRP we ) ) ( ADVP-TMP ( RB 're ) ) ) """""" ##","( S ( ADVP-TMP ( RB Now ) ) ( NP-SBJ ( PRP we ) ) ( VP ( VBP 're ) ( PP-LOC-PRD ( IN at ) ( NP ( NP ( DT the ) ( NN bottom ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN heap ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" At Quantum which is based in New York the trouble is magnified by the company 's heavy dependence on plastics """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Quantum ) ) ( NN which ) ( NN is ) ( NN based ) ( NN in ) ( NN New ) ( NN York ) ) ( ADVP-TMP ( RB the ) ) ( NP-SBJ ( NN trouble ) ) ( NN is ) ( ADJP-PRD ( JJ magnified ) ) ( ADVP-TMP ( RB by ) ) ( NP-SBJ ( NN the ) ) ( NN company ) ( NN 's ) ( NN heavy ) ( ADJP-PRD ( JJ dependence ) ) ( NN on ) ( NN plastics ) ) """""" ##","( S ( PP-LOC ( IN At ) ( NP ( NP ( NNP Quantum ) ) ( SBAR ( WHNP-3 ( WDT which ) ) ( S ( VP ( VBZ is ) ( VP ( VBN based ) ( PP-LOC-CLR ( IN in ) ( NP ( NNP New ) ( NNP York ) ) ) ) ) ) ) ) ) ( NP-SBJ-2 ( DT the ) ( NN trouble ) ) ( VP ( VBZ is ) ( VP ( VBN magnified ) ( PP ( IN by ) ( NP-LGS ( NP ( NP ( DT the ) ( NN company ) ( POS 's ) ) ( JJ heavy ) ( NN dependence ) ) ( PP ( IN on ) ( NP ( NNS plastics ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Quantum 's lot is mostly tied to polyethylene resin used to make garbage bags milk jugs housewares toys and meat packaging among other items """""" >>> Output: """"""","( S ( NP-SBJ ( NN Quantum ) ) ( NP-SBJ ( NN 's ) ( NN lot ) ) ( NN is ) ( NN mostly ) ( NN tied ) ( NN to ) ( NN polyethylene ) ( NN resin ) ( UH used ) ( NN to ) ( NN make ) ( NN garbage ) ( NN bags ) ( NN milk ) ( NN jugs ) ( NN housewares ) ( NN toys ) ( NN and ) ( NN meat ) ( NN packaging ) ( NN among ) ( NN other ) ( NN items ) ) """""" ##","( S ( NP-SBJ-1 ( NP ( NNP Quantum ) ( POS 's ) ) ( NN lot ) ) ( VP ( VBZ is ) ( ADVP ( RB mostly ) ) ( VP ( VBN tied ) ( PP-CLR ( TO to ) ( NP ( NP ( NN polyethylene ) ( NN resin ) ) ( VP ( VBN used ) ( S-CLR ( VP ( TO to ) ( VP ( VB make ) ( NP ( NP ( NP ( NN garbage ) ( NNS bags ) ) ( NP ( NN milk ) ( NNS jugs ) ) ( NP ( NNS housewares ) ) ( NP ( NNS toys ) ) ( CC and ) ( NP ( NN meat ) ( NN packaging ) ) ) ( PP-LOC ( IN among ) ( NP ( JJ other ) ( NNS items ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In the U.S. polyethylene market Quantum has claimed the largest share about 20 % """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN In ) ) ( NP-SBJ ( NN the ) ( NN U.S. ) ( NN polyethylene ) ( NN market ) ) ) ( VP ( VBZ Quantum ) ( NNS has ) ( VBN claimed ) ( ADVP-TMP ( RB the ) ( NN largest ) ( NN share ) ) ) ( ADVP-TMP ( RB about ) ( NN 20 ) ( NN % ) ) ) """""" ##","( S ( PP-LOC ( IN In ) ( NP ( DT the ) ( NNP U.S. ) ( NN polyethylene ) ( NN market ) ) ) ( NP-SBJ ( NNP Quantum ) ) ( VP ( VBZ has ) ( VP ( VBN claimed ) ( NP ( NP ( DT the ) ( JJS largest ) ( NN share ) ) ( NP ( QP ( RB about ) ( CD 20 ) ) ( NN % ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But its competitors including Dow Chemical Co. Union Carbide Corp. and several oil giants have much broader business interests and so are better cushioned against price swings """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN But ) ) ( NP-SBJ ( NN its ) ( NN competitors ) ) ) ( NN including ) ( NN Dow ) ( NN Chemical ) ( NN Co. ) ( NN Union ) ( NN Carbide ) ( NN Corp. ) ( NN and ) ( NN several ) ( NN oil ) ( NN giants ) ) """""" ##","( S ( CC But ) ( NP-SBJ-1 ( NP ( PRP$ its ) ( NNS competitors ) ) ( PRN ( PP ( VBG including ) ( NP ( NP ( NNP Dow ) ( NNP Chemical ) ( NNP Co. ) ) ( NP ( NNP Union ) ( NNP Carbide ) ( NNP Corp. ) ) ( CC and ) ( NP ( JJ several ) ( NN oil ) ( NNS giants ) ) ) ) ) ) ( VP ( VP ( VBP have ) ( NP ( ADJP ( RB much ) ( JJR broader ) ) ( NN business ) ( NNS interests ) ) ) ( CC and ) ( RB so ) ( VP ( VBP are ) ( VP ( ADVP-MNR ( RBR better ) ) ( VBN cushioned ) ( PP ( IN against ) ( NP ( NN price ) ( NNS swings ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In recent months the price of polyethylene even more than that of other commodity plastics has taken a dive """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN In ) ) ( NN recent ) ) ( NN months ) ) """""" ##","( S ( PP-TMP ( IN In ) ( NP ( JJ recent ) ( NNS months ) ) ) ( NP-SBJ ( NP ( DT the ) ( NN price ) ) ( PP ( IN of ) ( NP ( NN polyethylene ) ) ) ) ( ADVP ( ADVP ( RB even ) ( RBR more ) ) ( PP ( IN than ) ( NP ( NP ( DT that ) ) ( PP ( IN of ) ( NP ( JJ other ) ( NN commodity ) ( NNS plastics ) ) ) ) ) ) ( VP ( VBZ has ) ( VP ( VBN taken ) ( NP ( DT a ) ( NN dive ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Benchmark grades which still sold for as much as 50 cents a pound last spring have skidded to between 35 cents and 40 cents """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Benchmark ) ) ( VP ( VBD grades ) ) ) ( ADVP-TMP ( RB which ) ) ( ADVP-TMP ( RB still ) ) ( ADVP-TMP ( RB sold ) ) ( ADVP-TMP ( RB for ) ) ( ADVP-TMP ( RB as ) ) ( ADVP-TMP ( RB much ) ) ( ADVP-TMP ( RB as ) ) ( ADVP-TMP ( RB 50 ) ) ( NN cents ) ) """""" ##","( S ( NP-SBJ ( NP ( JJ Benchmark ) ( NNS grades ) ) ( SBAR ( WHNP-1 ( WDT which ) ) ( S ( ADVP-TMP ( RB still ) ) ( VP ( VBD sold ) ( PP-CLR ( IN for ) ( NP ( NP ( QP ( RB as ) ( JJ much ) ( IN as ) ( CD 50 ) ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN pound ) ) ) ) ( NP-TMP ( JJ last ) ( NN spring ) ) ) ) ) ) ( VP ( VBP have ) ( VP ( VBN skidded ) ( PP-DIR ( TO to ) ( NP ( IN between ) ( NP ( CD 35 ) ( NNS cents ) ) ( CC and ) ( NP ( CD 40 ) ( NNS cents ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Meanwhile the price of ethylene the chemical building block of polyethylene has n't dropped nearly so fast """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Meanwhile ) ) ( VP ( VBD dropped ) ) ) ( ADVP-TMP ( RB nearly ) ) ( ADVP-TMP ( RB so ) ) ( ADVP-TMP ( RB fast ) ) ) """""" ##","( S ( ADVP-TMP ( RB Meanwhile ) ) ( NP-SBJ ( NP ( DT the ) ( NN price ) ) ( PP ( IN of ) ( NP ( NP ( NN ethylene ) ) ( NP ( NP ( DT the ) ( JJ chemical ) ( NN building ) ( NN block ) ) ( PP ( IN of ) ( NP ( NN polyethylene ) ) ) ) ) ) ) ( VP ( VBZ has ) ( RB n't ) ( VP ( VBN dropped ) ( ADVP-MNR ( RB nearly ) ( RB so ) ( RB fast ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" That discrepancy hurts Quantum badly because its own plants cover only about half of its ethylene needs """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN That ) ) ( VP ( VBZ discrepancy ) ) ) ( ADVP-TMP ( RB badly ) ) ( S ( S-TPC-1 ( NP-SBJ ( NN Quantum ) ) ( VP ( VBZ own ) ) ) ( ADVP-TMP ( RB plants ) ) ) ( ADVP-TMP ( RB cover ) ) ( ADVP-TMP ( RB only ) ) ( ADVP-TMP ( RB about ) ) ( ADVP-TMP ( RB half ) ) ( ADVP-TMP ( RB of ) ) ( NP-SBJ ( NN its ) ) ( NN needs ) ) """""" ##","( S ( NP-SBJ ( DT That ) ( NN discrepancy ) ) ( VP ( VBZ hurts ) ( NP ( NNP Quantum ) ) ( ADVP-MNR ( RB badly ) ) ( SBAR-PRP ( IN because ) ( S ( NP-SBJ ( PRP$ its ) ( JJ own ) ( NNS plants ) ) ( VP ( VBP cover ) ( NP ( NP ( QP ( RB only ) ( RB about ) ( NN half ) ) ) ( PP ( IN of ) ( NP ( PRP$ its ) ( NN ethylene ) ( NNS needs ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" By many accounts an early hint of a price rout in the making came at the start of this year """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN By ) ) ( NN many ) ) ( NN accounts ) ) """""" ##","( S ( PP ( IN By ) ( NP ( JJ many ) ( NNS accounts ) ) ) ( NP-SBJ ( NP ( DT an ) ( JJ early ) ( NN hint ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( NN price ) ( NN rout ) ) ( PP-LOC ( IN in ) ( NP ( DT the ) ( NN making ) ) ) ) ) ) ( VP ( VBD came ) ( PP-TMP ( IN at ) ( NP ( NP ( DT the ) ( NN start ) ) ( PP ( IN of ) ( NP ( DT this ) ( NN year ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" China which had been putting in huge orders for polyethylene abruptly halted them """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN China ) ) ( VP ( VBD which ) ( ADJP-PRD ( JJ had ) ( VBN been ) ) ) ( NP-SBJ ( NN putting ) ( ADVP-TMP ( RB in ) ) ) ( NN huge ) ( NN orders ) ) ( ADVP-TMP ( RB for ) ) ( NN polyethylene ) ) """""" ##","( S ( NP-SBJ ( NP ( NNP China ) ) ( SBAR ( WHNP-1 ( WDT which ) ) ( S ( VP ( VBD had ) ( VP ( VBN been ) ( VP ( VBG putting ) ( PRT ( RP in ) ) ( NP ( NP ( JJ huge ) ( NNS orders ) ) ( PP ( IN for ) ( NP ( NN polyethylene ) ) ) ) ) ) ) ) ) ) ( VP ( ADVP-MNR ( RB abruptly ) ) ( VBD halted ) ( NP ( PRP them ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" People were even hoarding bags he says """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP People ) ) ( VP ( VBD were ) ( ADVP-TMP ( RB even ) ) ( ADVP-TMP ( RB hoarding ) ) ) ) ( NP-SBJ ( PRP bags ) ) ( ADVP-TMP ( RB he ) ) ( ADVP-TMP ( RB says ) ) ) """""" ##","( S ( S-TPC-1 ( NP-SBJ ( NNS People ) ) ( VP ( VBD were ) ( ADVP ( RB even ) ) ( VP ( VBG hoarding ) ( NP ( NNS bags ) ) ) ) ) ( NP-SBJ ( PRP he ) ) ( VP ( VBZ says ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Now producers hope prices have hit bottom """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Now ) ) ( VP ( VBD hope ) ( ADVP-TMP ( RB prices ) ) ) ) ( ADVP-TMP ( RB have ) ) ( ADVP-TMP ( RB hit ) ) ( ADVP-TMP ( RB bottom ) ) ) """""" ##","( S ( ADVP-TMP ( RB Now ) ) ( NP-SBJ ( NNS producers ) ) ( VP ( VBP hope ) ( SBAR ( S ( NP-SBJ ( NNS prices ) ) ( VP ( VBP have ) ( VP ( VBN hit ) ( NP ( NN bottom ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" They recently announced increases of a few cents a pound to take effect in the next several weeks """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP They ) ) ( VP ( VBD recently ) ( ADVP-TMP ( RB announced ) ) ) ( ADVP-TMP ( RB increases ) ) ) ( NN of ) ( NN a ) ( NN few ) ( NN cents ) ( NN a ) ( NN pound ) ) """""" ##","( S ( NP-SBJ ( PRP They ) ) ( ADVP-TMP ( RB recently ) ) ( VP ( VBD announced ) ( NP ( NP ( NNS increases ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( JJ few ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN pound ) ) ) ) ( SBAR ( S ( VP ( TO to ) ( VP ( VB take ) ( NP ( NN effect ) ) ( PP-TMP ( IN in ) ( NP ( DT the ) ( JJ next ) ( JJ several ) ( NNS weeks ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" No one knows however whether the new posted prices will stick once producers and customers start to haggle """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP No ) ) ( VP ( VBZ knows ) ) ) ( ADVP-TMP ( RB however ) ) ( S ( S-TPC-1 ( NP-SBJ ( PRP whether ) ) ( VP ( VBD the ) ( NN new ) ) ) ( ADVP-TMP ( RB posted ) ) ( ADVP-TMP ( RB prices ) ) ) ) """""" ##","( S ( NP-SBJ ( DT No ) ( NN one ) ) ( VP ( VBZ knows ) ( ADVP ( RB however ) ) ( SBAR ( IN whether ) ( S ( NP-SBJ ( DT the ) ( JJ new ) ( JJ posted ) ( NNS prices ) ) ( VP ( MD will ) ( VP ( VB stick ) ( SBAR-TMP ( IN once ) ( S ( NP-SBJ-1 ( NNS producers ) ( CC and ) ( NNS customers ) ) ( VP ( VBP start ) ( S ( VP ( TO to ) ( VP ( VB haggle ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" One doubter is George Krug a chemical-industry analyst at Oppenheimer & Co. and a bear on plastics stocks """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP One ) ) ( VP ( VBD doubter ) ( NNP is ) ) ) ( NP-SBJ ( NNP George ) ( NNP Krug ) ) ) """""" ##","( S ( NP-SBJ ( CD One ) ( NN doubter ) ) ( VP ( VBZ is ) ( NP-PRD ( NP ( NNP George ) ( NNP Krug ) ) ( NP ( NP ( NP ( DT a ) ( NN chemical-industry ) ( NN analyst ) ) ( PP-LOC ( IN at ) ( NP ( NNP Oppenheimer ) ( CC & ) ( NNP Co. ) ) ) ) ( CC and ) ( NP ( NP ( DT a ) ( NN bear ) ) ( PP ( IN on ) ( NP ( NNS plastics ) ( NNS stocks ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Noting others ' estimates of when price increases can be sustained he remarks Some say October """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Noting ) ) ( VP ( VBG others ) ( NN ' ) ( NN estimates ) ) ( NN of ) ( NN when ) ( NN price ) ( NN increases ) ( NN can ) ( NN be ) ( NN sustained ) ) ) """""" ##","( S ( S-ADV ( VP ( VBG Noting ) ( NP ( NP ( NP ( NNS others ) ( POS ' ) ) ( NNS estimates ) ) ( PP ( IN of ) ( SBAR-NOM ( WHADVP-2 ( WRB when ) ) ( S ( NP-SBJ-1 ( NN price ) ( NNS increases ) ) ( VP ( MD can ) ( VP ( VB be ) ( VP ( VBN sustained ) ) ) ) ) ) ) ) ) ) ( NP-SBJ-3 ( PRP he ) ) ( VP ( VBZ remarks ) ( SBAR ( S ( NP-SBJ ( DT Some ) ) ( VP ( VBP say ) ( NP ( NNP October ) ) ) ) ) ) )"
